"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sense_img_url","Input.input_img1_url","Input.input_img2_url","Answer.category.label","Approve","Reject"
"31KPKEKW5DIVQJWTLF1E5PBVMX6B01","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:47:42 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:47:42 PDT 2021","","","3B3WTRP3DF7MLKI3SKWYMR50TTL923","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:38:20 PDT 2021","Sat Apr 24 00:41:43 PDT 2021","Tue May 04 00:41:43 PDT 2021","","","","203","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/1vJnbHJ/Cycle-GAN-googlemap-1019-real-A-png.png","https://i.ibb.co/f88dDB0/Cycle-GAN-googlemap-1019-fake-B-png.png","https://i.ibb.co/KGBmkc4/Cycle-GAN-googlemap-1019-real-B-png.png","2"
"31MBOZ6PBRWRXKDLO8JSET917GHLCR","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:35 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:35 PDT 2021","","","3B2X28YI30KTREG1D6MX3AH2XYQ6BR","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:33:50 PDT 2021","Sat Apr 24 00:34:12 PDT 2021","Tue May 04 00:34:12 PDT 2021","","","","22","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/bvcX0fd/Pix2pix-googlemap-56-real-A-png.png","https://i.ibb.co/H7PQL4L/Pix2pix-googlemap-56-fake-B-png.png","https://i.ibb.co/mDN2JdM/Pix2pix-googlemap-56-real-B-png.png","2"
"31MCUE39CNRNYS31KOBB8Y0Z5MIG3I","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:37 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:37 PDT 2021","","","3IXQG4FA2X3G9XIZBDP9NK84NZY9B5","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:44:58 PDT 2021","Sat Apr 24 00:45:14 PDT 2021","Tue May 04 00:45:14 PDT 2021","","","","16","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/bLFPcpf/Pix2pix-googlemap-68-real-A-png.png","https://i.ibb.co/qjvBxWZ/Pix2pix-googlemap-68-fake-B-png.png","https://i.ibb.co/VLJLzSD/Pix2pix-googlemap-68-real-B-png.png","1"
"32K26U12EQT4YHVT28G9L8PLJEVDV2","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:08 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:08 PDT 2021","","","3TU5ZICBRH63ZY1EP3GLID8SPTH8QR","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:32:08 PDT 2021","Sat Apr 24 00:32:34 PDT 2021","Tue May 04 00:32:34 PDT 2021","","","","26","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/6sSfjhM/Pix2pix-googlemap-38-real-A-png.png","https://i.ibb.co/yPDzrKB/Pix2pix-googlemap-38-real-B-png.png","https://i.ibb.co/XFncbXQ/Pix2pix-googlemap-38-fake-B-png.png","1"
"32L724R86OP818EJ8A8L6DGGPV2IPO","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:41 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:41 PDT 2021","","","3VAR3R6G1T60EMOYAQOHT8DSASZ8OJ","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:28:49 PDT 2021","Sat Apr 24 00:29:01 PDT 2021","Tue May 04 00:29:01 PDT 2021","","","","12","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/NY7W5fr/Pix2pix-googlemap-71-real-A-png.png","https://i.ibb.co/7kfPB6M/Pix2pix-googlemap-71-real-B-png.png","https://i.ibb.co/Tc7LM90/Pix2pix-googlemap-71-fake-B-png.png","1"
"32PT7WK7EPKKM8TAIYA32DX2SU2D35","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:46:58 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:46:58 PDT 2021","","","3A0EX8ZRNCTVAYQ7JPHPM11VW8JBYW","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:57:09 PDT 2021","Sat Apr 24 00:57:16 PDT 2021","Tue May 04 00:57:16 PDT 2021","","","","7","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/tZDRQ86/Cycle-GAN-googlemap-1038-real-A-png.png","https://i.ibb.co/yNrB9cK/Cycle-GAN-googlemap-1038-real-B-png.png","https://i.ibb.co/VTS49ff/Cycle-GAN-googlemap-1038-fake-B-png.png","1"
"32TMVRKDHQ3TN9GN1446QQB7V3148B","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:48:32 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:48:32 PDT 2021","","","3M81GAB8A4OM1WZLSF0V9FYTXZ2BQT","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:50:19 PDT 2021","Sat Apr 24 00:50:25 PDT 2021","Tue May 04 00:50:25 PDT 2021","","","","6","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/rQKmcrq/Bicycle-GAN-googlemap-016-real-A-png.png","https://i.ibb.co/n1F332L/Bicycle-GAN-googlemap-016-fake-B-png.png","https://i.ibb.co/kMnjXJD/Bicycle-GAN-googlemap-016-real-B-png.png","2"
"335HHSX8DGAZGG09XJZ567YCBZKDHC","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:48:09 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:48:09 PDT 2021","","","31QNSG6A5VYTTGWZT47FIMRXK3P78S","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:54:16 PDT 2021","Sat Apr 24 00:54:27 PDT 2021","Tue May 04 00:54:27 PDT 2021","","","","11","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/rtxF4RV/Cycle-GAN-googlemap-1028-real-A-png.png","https://i.ibb.co/tDVJN1p/Cycle-GAN-googlemap-1028-real-B-png.png","https://i.ibb.co/zxGbZ5v/Cycle-GAN-googlemap-1028-fake-B-png.png","1"
"337F8MIIN2IB5KBK60RRXB5PC5P40O","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:47:54 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:47:54 PDT 2021","","","3QEMNNSB2145ABSQACIV4E5YVUM7DY","AR0X30VH3KHQV","Submitted","Sat Apr 24 01:00:39 PDT 2021","Sat Apr 24 01:00:46 PDT 2021","Tue May 04 01:00:46 PDT 2021","","","","7","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/tQmgCH5/Bicycle-GAN-googlemap-066-real-A-png.png","https://i.ibb.co/qyvZy90/Bicycle-GAN-googlemap-066-fake-B-png.png","https://i.ibb.co/QPv1YL2/Bicycle-GAN-googlemap-066-real-B-png.png","2"
"338GLSUI56GL49SLZJ6UYL8ZWNHFSA","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:15 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:15 PDT 2021","","","3CP1TO84PX63KXGRPUJHAB0Y7X2528","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:46:44 PDT 2021","Sat Apr 24 00:47:01 PDT 2021","Tue May 04 00:47:01 PDT 2021","","","","17","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/5cSfhkj/Cycle-GAN-googlemap-1023-real-A-png.png","https://i.ibb.co/hmt6wzy/Cycle-GAN-googlemap-1023-real-B-png.png","https://i.ibb.co/NNY4BQp/Cycle-GAN-googlemap-1023-fake-B-png.png","1"
"33CLA8O0NLG93US8KU6P8B33ALYFRM","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:08 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:08 PDT 2021","","","3GA6AFUKOST4L8W5UWYVII8GIKTH3C","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:48:07 PDT 2021","Sat Apr 24 00:48:41 PDT 2021","Tue May 04 00:48:41 PDT 2021","","","","34","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/P5b7CdJ/Bicycle-GAN-googlemap-007-real-A-png.png","https://i.ibb.co/MSsDYJh/Bicycle-GAN-googlemap-007-fake-B-png.png","https://i.ibb.co/wWMQ0Tq/Bicycle-GAN-googlemap-007-real-B-png.png","2"
"33J5JKFML93EBHXFNKGN2C41B9R3Q0","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:47:16 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:47:16 PDT 2021","","","31N2WW6R9VVK7C5ZZ6AVFXW325GF3C","AR0X30VH3KHQV","Submitted","Sat Apr 24 01:03:19 PDT 2021","Sat Apr 24 01:03:25 PDT 2021","Tue May 04 01:03:25 PDT 2021","","","","6","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/2jKbVPB/Cycle-GAN-googlemap-1031-real-A-png.png","https://i.ibb.co/2YvLQ4q/Cycle-GAN-googlemap-1031-fake-B-png.png","https://i.ibb.co/6PQ8tDt/Cycle-GAN-googlemap-1031-real-B-png.png","2"
"33NOQL7TAR49Q64CMXUWKMOGWY48ZR","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:24 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:24 PDT 2021","","","3K772S5NPCG7V6C2JGFR19CD99JHE3","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:57:16 PDT 2021","Sat Apr 24 00:57:30 PDT 2021","Tue May 04 00:57:30 PDT 2021","","","","14","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/ckn7j2P/Pix2pix-googlemap-30-real-A-png.png","https://i.ibb.co/hyHHv69/Pix2pix-googlemap-30-fake-B-png.png","https://i.ibb.co/wyvcYyw/Pix2pix-googlemap-30-real-B-png.png","2"
"34D9ZRXCZUZQ8IBDO3K2KKX8Z74ASS","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:46:54 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:46:54 PDT 2021","","","3JWH6J9I9WI1YZMTCN8E5L3OSOFBN6","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:47:09 PDT 2021","Sat Apr 24 00:47:20 PDT 2021","Tue May 04 00:47:20 PDT 2021","","","","11","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/0FsbCPD/Bicycle-GAN-googlemap-000-real-A-png.png","https://i.ibb.co/PrQ75Nh/Bicycle-GAN-googlemap-000-real-B-png.png","https://i.ibb.co/3sXG794/Bicycle-GAN-googlemap-000-fake-B-png.png","1"
"34KYK9TV3UDVRSG5UHKYFVHEHPPBSO","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:31 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:31 PDT 2021","","","32KTQ2V7RHKCSOMW22FI10JYZY29MU","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:51:01 PDT 2021","Sat Apr 24 00:51:10 PDT 2021","Tue May 04 00:51:10 PDT 2021","","","","9","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/HxXz3jG/Bicycle-GAN-googlemap-050-real-A-png.png","https://i.ibb.co/HBQ3j7K/Bicycle-GAN-googlemap-050-fake-B-png.png","https://i.ibb.co/x1rqPwG/Bicycle-GAN-googlemap-050-real-B-png.png","2"
"34O39PNDL9DJQDGSFSKTPLCIVN6BR0","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:28 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:28 PDT 2021","","","3P59JYT76PP55ZRHQQ1FDR6CN0O2TW","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:29:28 PDT 2021","Sat Apr 24 00:29:51 PDT 2021","Tue May 04 00:29:51 PDT 2021","","","","23","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/8gnsfH5/Pix2pix-googlemap-90-real-A-png.png","https://i.ibb.co/bLg9cNC/Pix2pix-googlemap-90-fake-B-png.png","https://i.ibb.co/pnVMtmR/Pix2pix-googlemap-90-real-B-png.png","2"
"3566S7OX6GO8VWEL4HTYES898ZL71E","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:48:23 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:48:23 PDT 2021","","","3YGXWBAF74MYMW4T8IPDHW36JSK4CB","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:24:35 PDT 2021","Sat Apr 24 00:24:41 PDT 2021","Tue May 04 00:24:41 PDT 2021","","","","6","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/Lrvyygx/Cycle-GAN-googlemap-1016-real-A-png.png","https://i.ibb.co/z4mbDFk/Cycle-GAN-googlemap-1016-fake-B-png.png","https://i.ibb.co/PmWCz5w/Cycle-GAN-googlemap-1016-real-B-png.png","2"
"359AP8GAHJPSIZOJKEIIVOR0CWC7C4","3WB9XW3MQYK0354LX0C8K9PCYR1KCF","Pick the real map","we provide two maps based on remote sensing images, one is ground truth and the other one is generated by our model, can you tell which one is the ground true?","categorize, image","$0.01","Fri Apr 23 23:49:15 PDT 2021","1","BatchId:317617;OriginalHitTemplateId:921587262;","864000","864000","Mon May 03 23:49:15 PDT 2021","","","3NL0RFNU0JSG5UGH0V6B5FGEO1T4KO","AR0X30VH3KHQV","Submitted","Sat Apr 24 00:33:02 PDT 2021","Sat Apr 24 00:33:25 PDT 2021","Tue May 04 00:33:25 PDT 2021","","","","23","100% (4/4)","100% (4/4)","100% (4/4)","https://i.ibb.co/p2KbNGt/Pix2pix-googlemap-13-real-A-png.png","https://i.ibb.co/LhMmKvh/Pix2pix-googlemap-13-real-B-png.png","https://i.ibb.co/n0K61vw/Pix2pix-googlemap-13-fake-B-png.png","1"
